lv1,lv2,lv3,lv4,lv5,lv6,id
,,,,Westen,,36284
,,,,Sonstige,,159066
,,,Hopper & Loader,,,165941
,,,Läufe,,,16046
,,,Markierer-Teile & - Zubehör,,,47235
,,,,Bolzen,,47236
,,,,Drop Forwards,,47237
,,,,Expansionskammern,,47238
,,,,Feednecks & Elbows,,71157
,,,,Griffe,,47239
,,,,Regulatoren,,87119
,,,,Triggers & Frames,,47241
,,,,Visiere & Zielfernrohre,,47240
,,,,Sonstige,,36285
,,,Markierer-Komplettsets,,,47248
,,,Paintballs,,,16049
,,,Paintballmarkierer,,,16048
,,,Tickets & Gutscheine,,,117145
,,,Zubehörtaschen & -koffer,,,64672
,,,Sonstige,,,10554
,,Heelys,,,,168464
,,Pocket Bikes,,,,75218
,,Rollschuhsport,,,,71154
,,Schutzbekleidung,,,,10510
,,Skateboarding,,,,13373
,,,Bekleidung,,,56794
,,,,Mützen & Caps,,68804
,,,,Pullis & Jacken,,56795
,,,,Shorts & Hosen,,56796
,,,,T-Shirts,,56797
,,,,Sonstige,,16265
,,,Boards,,,68801
,,,,Achsen,,68802
,,,,Decks,,16263
,,,,Komplettboards,,16264
,,,,Lager,,36624
,,,,Rollen,,23830
,,,,Sonstige,,68803
,,,Schuhe,,,56782
,,,Zubehör,,,13374
,,,Sonstige,,,9191
,,Springschuhe & -stiefel,,,,168463
,,Sonstige,,,,13375
,Inlineskating,,,,,10511
,,Inline-Skates,,,,47344
,,Schutzausrüstung,,,,16260
,,,Ellbogenschützer,,,77596
,,,Handgelenkschützer,,,77597
,,,Helme,,,77598
,,,Hüfte- & Steißbeinschützer,,,168885
,,,Knieschützer,,,77599
,,,Rückenschützer,,,168886
,,,Sets,,,168887
,,,Sonstige,,,66049
,,Teile & Zubehör,,,,159063
,,,Kugellager,,,19981
,,,Rollen,,,159064
,,,Taschen,,,66050
,,,Sonstige,,,10512
,,Sonstige,,,,1301
,Radsport,,,,,7294
,,Fahrräder,,,,177831
,,Elektrofahrräder,,,,74469
,,Fahrradrahmen,,,,22679
,,"Reifen, Schläuche & Laufräder",,,,185023
,,,Reifen,,,177828
,,,Schläuche,,,177829
,,,Laufräder,,,177830
,,Fahrradteile & -komponenten,,,,57262
,,,Bar Ends/Lenkerhörnchen,,,177802
,,,BMX Pegs,,,106943
,,,Brems-/Schaltzüge & Gehäuse,,,42335
,,,Bremsbeläge,,,177806
,,,Bremsen,,,177808
,,,Bremshebel,,,100245
,,,Bremsscheiben,,,177807
,,,Dämpfer,,,109119
,,,Elektrofahrradteile,,,177814
,,,Felgen,,,177821
,,,Gabeln,,,177815
,,,Gruppen,,,109120
,,,Innenlager,,,177805
,,,"Kassetten, Zahnkränze & Ritzel",,,177809
,,,Ketten,,,42320
,,,Kettenblätter,,,177811
,,,Kettenschutz,,,177810
,,,Kugellager,,,177803
,,,Kurbeln & Kurbelgarnituren,,,109118
,,,Lenker,,,177817
,,,Lenkergriffe & Lenkerbänder,,,177816
,,,Naben,,,177820
,,,Pedale,,,36137
,,,Power Meters,,,177842
,,,Sättel,,,177822
,,,Sattelklemmen,,,177823
,,,Sattelstützen,,,58101
,,,Schalthebel,,,177824
,,,Schaltwerke,,,177813
,,,Schnellspanner,,,177825
,,,Schrauben & Verschlüsse,,,177804
,,,Speichen,,,177826
,,,Steuersatz Spacer,,,177818
,,,Steuersätze,,,177819
,,,Umwerfer,,,177812
,,,Vorbauten,,,177827
,,,Sonstige,,,57267
,,Fahrradträger fürs Auto,,,,177849
,,Fahrradzubehör,,,,177832
,,,Beleuchtung & Reflektoren,,,22689
,,,Fahrradanhänger,,,85040
,,,Fahrradcomputer & GPS,,,30108
,,,Fahrradspiegel,,,111264
,,,Fahrradständer & Aufbewahrung,,,158997
,,,Fahrradtaschen,,,177833
,,,Gepäckträger,,,177836
,,,Herzfrequenzmonitore,,,177841
,,,Kindersitze,,,185029
,,,Klingeln & Glocken,,,123474
,,,Körbe,,,177834
,,,Pumpen,,,22691
,,,Rollentrainer,,,36141
,,,Sattelschützer,,,177838
,,,Schlösser & Sicherheit,,,58100
,,,Schutzbleche,,,72569
,,,Seiten- & Doppelständer,,,177837
,,,Sticker & Aufkleber,,,106953
,,,Stützräder,,,177839
,,,Transportkoffer/-taschen,,,177835
,,,Trinkbeutel,,,27952
,,,Trinkflaschen & -halter,,,62132
,,,Sonstige,,,158998
,,Fahrradreparatur & Werkzeug,,,,177844
,,,Flickzeug,,,177845
,,,Montageständer,,,177847
,,,Schmieren & Säubern,,,123475
,,,Werkzeug,,,177846
,,,Sonstige,,,177848
,,Fahrradbekleidung,,,,158990
,,,Arm- & Beinlinge,,,85045
,,,Arm- & Stirnbänder,,,185028
,,,Funktionsunterwäsche,,,177850
,,,Handschuhe & Fäustlinge,,,22683
,,,Hosen & Strumpfhosen,,,177854
,,,Jacken,,,36124
,,,Mützen & Hüte,,,158994
,,,Shorts,,,177853
,,,Socken,,,85068
,,,Trikot & Hose Sets,,,177852
,,,Trikots,,,56183
,,,T-Shirts & Tops,,,177851
,,,Westen,,,177856
,,,Sonstige,,,177857
,,Fahrradschuhe & Überschuhe,,,,177862
,,,Herrenschuhe,,,158986
,,,Damenschuhe,,,158987
,,,Unisex-Schuhe,,,178077
,,,Kinderschuhe,,,158988
,,,Überschuhe,,,177863
,,Helme & Protektoren,,,,177864
,,,Helme,,,70911
,,,Helmzubehör,,,177865
,,,Protektoren & Schoner,,,42326
,,,Sonstige,,,177866
,,Radbrillen,,,,56185
,,Sonstige,,,,2904
,Reit- & Fahrsport,,,,,3153
,,Reitbekleidung,,,,16240
,,,Damen-Reitbekleidung,,,183365
,,,,Polos & Shirts,,183366
,,,,Reithosen,,16242
,,,,Reitjacken,,47268
,,,,Reitwesten,,183367
,,,,Turnierblusen,,183369
,,,,Turnierjackets,,183368
,,,,Westernblusen,,183370
,,,Herren-Reitbekleidung,,,183359
,,,,Polos & Shirts,,183360
,,,,Reithosen,,72600
,,,,Reitjacken,,72597
,,,,Reitwesten,,183361
,,,,Turnierhemden,,183363
,,,,Turnierjackets,,183362
,,,,Westernhemden,,183364
,,,Kinder-Reitbekleidung,,,183371
,,,,Polos & Shirts,,183372
,,,,Reithosen,,72599
,,,,Reitjacken,,72596
,,,,Reitwesten,,183373
,,,,Turnierblusen & -hemden,,183375
,,,,Turnierjackets,,183374
,,,,Westernblusen & -hemden,,183376
,,,Reithandschuhe,,,95104
,,,Turnierzubehör,,,160041
,,,Westernchaps/Langchaps,,,183358
,,,Westernhüte,,,31155
,,,Western-Zubehör,,,160042
,,,Sonstige,,,3167
,,Reithelme & Schutzkleidung,,,,87443
,,,Reflektorwesten,,,183386
,,,Reithelme,,,47269
,,,Reithelmüberzüge,,,183387
,,,Sicherheitswesten,,,57270
,,,Sonstige,,,87446
,,Reitstiefel & Zubehör,,,,27031
,,,Reitstiefel,,,183382
,,,Reitstiefeletten,,,100253
,,,Westernstiefel,,,159002
,,,Sporen,,,85273
,,,Sporenriemen,,,183384
,,,Stiefelschäfte & Chapsletten,,,183383
,,,Stiefeltaschen,,,183385
,,,Sonstige,,,46076
,,Reitgerten & Peitschen,,,,22176
,,"Sättel, Trensen & Zubehör",,,,3159
,,,Gebisse,,,16244
,,,Martingale & Hilfszügel,,,47278
,,,Sättel,,,47281
,,,Sattelgurte,,,47277
,,,Sattelschoner,,,179000
,,,Satteltaschen,,,167243
,,,Sattelunterlagen,,,183377
,,,Sitzbezüge,,,183378
,,,Steigbügel,,,183379
,,,Steigbügelriemen,,,183380
,,,Trensen & Kandaren,,,72579
,,,Trensenteile & -zubehör,,,72585
,,,Zügel,,,183381
,,,Sonstige,,,3155
,,"Westernsättel, -zäume & Zubeh.",,,,3161
,,,Gebisse,,,16253
,,,Westerntrensen & Kopfstücke,,,3177
,,,Trensenteile & -zubehör,,,183414
,,,Westernzügel,,,183415
,,,Vorderzeug,,,47298
,,,Westernsättel,,,47291
,,,Sattelschoner,,,183416
,,,Sitzbezüge,,,183411
,,,Steigbügel,,,183412
,,,Steigbügel- & Fenderriemen,,,183413
,,,Westerngurte & Cinches,,,47299
,,,Westernpads,,,47308
,,,Westernsatteltaschen,,,47300
,,,Conchos,,,159019
,,,Sonstige,,,47301
,,Fahrsport,,,,85178
,,,Fahrgebisse & -kandaren,,,167217
,,,Fahrgeschirre,,,72586
,,,Fahrleinen,,,85180
,,,Kutschen,,,167220
,,,Kutschenteile & -zubehör,,,183427
,,,Sonstige,,,13376
,,Longieren & Trainingshilfen,,,,183421
,,,Hindernisständer & -stangen,,,112953
,,,Kappzäume,,,183422
,,,Longen,,,183423
,,,Voltigier- & Longiergurte,,,183424
,,,Gurtunterlagen,,,183425
,,,Sonstige,,,183426
,,Pferdeausstattung & Zubehör,,,,57268
,,,Bandagen,,,85259
,,,Fliegenmasken &-hauben,,,167251
,,,Führstricke & Anbinder,,,139609
,,,Gamaschen,,,85260
,,,Halfter,,,139601
,,,Mähnenschutz & Halsteile,,,183418
,,,Maulkörbe & Fresshemmer,,,183417
,,,Pferdedecken,,,85275
,,,Schulter- & Brustschutz,,,183419
,,,Schweifschoner,,,183420
,,,Schweiftaschen,,,159014
,,,Sonstige,,,139591
,,Pferdepflege & Putzzeug,,,,139580
,,,Bürsten & Kardätschen,,,183399
,,,Fliegenschutzmittel,,,183398
,,,Hufbeschlagzubehör,,,183404
,,,Hufkratzer,,,183403
,,,Hufpflegemittel,,,183402
,,,Mähnen- und Schweifkämme,,,183406
,,,Mähnengummis & -schleifen,,,183396
,,,Pferdehaar-Extensions,,,183409
,,,Putzboxen & -taschen,,,183401
,,,Putzsets,,,183400
,,,Schermaschinen,,,183405
,,,Schweißmesser,,,183408
,,,Shampoo & Conditioner,,,183407
,,,Striegel,,,183397
,,,Sonstige,,,77696
,,Pferdefutter & Zusatzfutter,,,,139576
,,,Pferdefutter,,,183395
,,,Ergänzungsfuttermittel,,,22189
,,,Leckerli & Snacks,,,139577
,,,Sonstige,,,77695
,,Stall- & Weidebedarf,,,,85214
,,,Heunetze & -taschen,,,159013
,,,Sattelhalter & -ständer,,,183432
,,,Stalltafeln & Boxenschilder,,,183433
,,,Trensenhalter & -leisten,,,183434
,,,Trensentaschen,,,183428
,,,Weidezaunbänder & -seile,,,183431
,,,Weidezaungeräte,,,139588
,,,Weidezaunisolatoren,,,183429
,,,Weidezaunpfähle,,,183430
,,,Sonstige,,,139590
,,Sonstige,,,,1048
,Skisport & Snowboarding,,,,,36259
,,Bekleidung,,,,21233
,,,Handschuhe,,,62172
,,,Hosen,,,36261
,,,Jacken,,,26346
,,,Protektoren,,,100305
,,,Schneebrillen,,,21230
,,,Ski- & Snowboardhelme,,,36260
,,,Skianzüge,,,62178
,,,Skimützen,,,62175
,,,Skipullover,,,59522
,,,Skiunterwäsche,,,62171
,,,Socken,,,97064
,,,Sonstige,,,16060
,,Alpin,,,,16059
,,,Bindungen,,,22192
,,,Skischuhe,,,21239
,,,Skier und Skibindungen,,,42814
,,,Ski-Sets,,,59696
,,,Skistöcke,,,58129
,,,Sonstige,,,1302
,,Langlauf,,,,36264
,,,Bindungen,,,36265
,,,Langlauf-Sets,,,59686
,,,Schuhe,,,36266
,,,Skier,,,36267
,,,Stöcke,,,104635
,,,Sonstige,,,28083
,,Telemark,,,,62214
,,,Bindungen,,,142024
,,,Schuhe,,,62215
,,,Skier,,,62216
,,,Stöcke,,,142025
,,,Zubehör,,,36268
,,Touren-Ski,,,,104636
,,,Bindungen,,,22191
,,,Felle,,,104637
,,,Schuhe,,,104638
,,,Skier,,,23571
,,,Stöcke,,,104639
,,,Zubehör,,,104640
,,Snowboarding,,,,21247
,,,Bindungen,,,21248
,,,Boards,,,93825
,,,Boots,,,36292
,,,Snowboard-Sets,,,56824
,,,Stomp-Pads,,,159184
,,,Sonstige,,,159155
,,Zubehör,,,,119236
,,,Kantenschärfer,,,119237
,,,Skisport- & Snowboardtaschen,,,21229
,,,Wachs,,,62170
,,,Sonstige,,,21232
,,Sonstige,,,,1303
,Weitere Wintersportarten,,,,,13386
,,Eishockey,,,,20852
,,,Fanartikel,,,100291
,,,Handschuhe,,,20853
,,,Helme,,,20854
,,,Hosen,,,20857
,,,Schläger,,,20859
,,,Schlittschuhe,,,59847
,,,Schützer,,,20856
,,,Taschen,,,23561
,,,Torwartbedarf,,,56830
,,,Trikots,,,100294
,,,Zubehör,,,23563
,,,Sonstige,,,2911
,,Eislaufen,,,,21225
,,,Bekleidung,,,4939
,,,Schlittschuhe,,,59858
,,,Sonstige,,,149580
,,Eisstockschießen & Curling,,,,81683
,,Schlitten & Bobs,,,,59892
,,,Bobs,,,59893
,,,Holzschlitten,,,59897
,,,Lenkschlitten,,,59898
,,,Snow-Tubes,,,59899
,,,Sonstige,,,59900
,,Schneeschuhwandern,,,,104647
,,Sonstige,,,,22416
,Weitere Sportarten,,,,,382
,,Bergsteigen & Klettern,,,,66112
,,,Bekleidung,,,101685
,,,Eisklettern,,,100299
,,,Schuhe,,,30106
,,,Zubehör,,,85296
,,,,Chalkbag,,168908
,,,,Gurte,,69326
,,,,Helme,,85297
,,,,Höhenmesser & -uhren,,100300
,,,,Klemmgerät,,85298
,,,,Karabiner,,85299
,,,,Klettergriffe,,75204
,,,,Klettersteigsets,,85300
,,,,Seile,,69327
,,,,Sicherungsgeräte,,168909
,,,,Slackline,,168910
,,,,Stirn- & Taschenlampen,,100301
,,,,Weiteres Zubehör,,1299
,,Billard,,,,21209
,,,Queues,,,85292
,,,Queue-Koffer,,,21211
,,,Tische,,,21213
,,,Zubehör,,,100283
,,,Sonstige,,,1292
,,Bogenschießen,,,,20835
,,,Pfeile & Komponenten,,,181307
,,,,Komplettpfeile,,181308
,,,,Armbrustbolzen,,181309
,,,,"Befiederung, Federn & Vanes",,181310
,,,,Nocken,,181311
,,,,Pfeilspitzen,,36096
,,,,Schäfte,,20844
,,,,Sonstige,,181312
,,,Sets,,,161751
,,,Bögen,,,181293
,,,,Compoundbögen,,20838
,,,,Langbögen,,181294
,,,,Recurvebögen,,20839
,,,,Sonstige,,181295
,,,Schutzbekleidung,,,181296
,,,,Arm- & Brustschutz,,181298
,,,,Fingerschutz & Tabs,,181299
,,,,Handschuhe,,181297
,,,Zielscheiben,,,52480
,,,Zubehör,,,36098
,,,,Bogenschlingen,,181301
,,,,Köcher,,20843
,,,,Pfeilauflagen,,36099
,,,,Releases,,181303
,,,,Sehnen,,181305
,,,,Stabilisatoren,,181304
,,,,"Taschen, Koffer & Hüllen",,181300
,,,,Visiere,,20845
,,,,Werkzeuge,,181302
,,,,Sonstige,,181306
,,,Vintage & Sammlerstücke,,,158960
,,,Sonstige,,,1291
,,Boule / Petanque,,,,88937
,,Bowling & Kegeln,,,,100287
,,,Bälle,,,100288
,,,Kegel,,,100289
,,,Schuhe,,,100290
,,,Sonstige,,,13397
,,Boxen,,,,30100
,,,Boxhandschuhe,,,30102
,,,Boxsäcke,,,30104
,,,Boxsets,,,4296
,,,Sonstige,,,180177
,,Dart,,,,26328
,,,Flights,,,26333
,,,Komplettangebote,,,85318
,,,Pfeile,,,72577
,,,Scheiben,,,72576
,,,Spitzen,,,26332
,,,Taschen & Etuis,,,85324
,,,Weiteres Zubehör,,,59890
,,Discgolf,,,,184355
,,,Discgolf-Discs,,,184356
,,,Discgolf-Körbe,,,184357
,,,Discgolf-Sets,,,184358
,,,Discgolf-Taschen,,,184359
,,,Discgolf-Zubehör,,,184360
,,Fechten,,,,13399
,,Flug- & Drachensport,,,,13364
,,,Ballonfahren,,,44625
,,,Bumerangwerfen,,,88952
,,,Flugzeuge,,,36657
,,,Flugzeugteile,,,36659
,,,Lenkdrachen,,,37450
,,,"Skydiving, Para & Hang Gliding",,,184369
,,,,Bücher & Videos,,184370
,,,,Fallschirme,,184373
,,,,Gleitschirme,,184375
,,,,Gurtzeug & Bekleidung,,184378
,,,,Helme & Schutzbrillen,,184377
,,,,Kabel & Schnüre,,184379
,,,,Komplette Para & Hang Glider,,184374
,,,,Luftrahmen,,184376
,,,,Sicherheitsbehälter,,184380
,,,,Variometer & Höhenmesser,,184371
,,,,Sonstige,,184372
,,,Wurfscheiben,,,88953
,,,Sonstige,,,9190
,,Geocaching,,,,159045
,,,Caches,,,159046
,,,Geocoins,,,149941
,,,Tagging-Zubehör,,,184362
,,,Geocaching Pathtags,,,184363
,,,Cache-Versteckzubehör,,,184364
,,,,Geocaching-Behälter,,184365
,,,,Geocaching-Logbücher,,184366
,,,,Geocaching-Label & -Sticker,,184367
,,,,Geocaching-Magneten,,184368
,,,Geocaching-Werkzeug,,,184361
,,,Sonstige,,,159047
,,Jagen,,,,7301
,,,Bekleidung,,,159036
,,,Bundeswehr,,,33504
,,,Ferngläser,,,31711
,,,Nachtsichtgeräte,,,40970
,,,Sonstige,,,383
,,Jonglieren & Artistik,,,,115806
,,,Diabolos,,,115807
,,,Jonglierbälle,,,115808
,,,Keulen,,,168906
,,,Ringe & Teller,,,168907
,,,Sonstige,,,9188
,,Kampfsport,,,,26143
,,,Aikido,,,68805
,,,Capoeira,,,68806
,,,Escrima,,,88940
,,,Judo,,,85304
,,,,Anzüge,,85305
,,,,Bandagen & Schützer,,168889
,,,,Gürtel,,85311
,,,,Trainingsgeräte,,168890
,,,,Sonstige,,85310
,,,Ju Jutsu,,,59889
,,,Karate,,,85312
,,,,Anzüge,,85313
,,,,Bandagen & Schützer,,168903
,,,,Gürtel,,168904
,,,,Trainingsgeräte,,168905
,,,,Sonstige,,85340
,,,Kendo,,,68807
,,,Kickboxen,,,85342
,,,,Bekleidung,,85343
,,,,Zubehör,,68808
,,,Kung-Fu,,,68809
,,,Muay Thai,,,168892
,,,,Bekleidung,,168893
,,,,Zubehör,,168895
,,,Qi Gong,,,88941
,,,Ringen,,,88942
,,,Taekwondo,,,85326
,,,,Anzüge,,85327
,,,,Bekleidung,,85332
,,,,Zubehör,,168899
,,,Tai Chi,,,85334
,,,,Bekleidung,,85335
,,,,Zubehör,,26147
,,,Wing Tsun,,,85336
,,,,Bekleidung,,85337
,,,,Zubehör,,34784
,,,Sonstige,,,9189
,,Kartsport,,,,66110
,,,Karts,,,64656
,,,Bekleidung,,,159029
,,,Schuhe,,,66131
,,,Teile & Zubehör,,,64657
,,,Sonstige,,,30759
,,Kicker,,,,104641
,,,Tische,,,22564
,,,Zubehör,,,104642
,,Leichtathletik,,,,119232
,,,Bekleidung,,,119233
,,,Schuhe,,,13523
,,,Zubehör,,,119234
,,Nordic Walking,,,,70918
,,,Bekleidung,,,88943
,,,Schuhe,,,70919
,,,Stöcke,,,88944
,,,Sonstige,,,70920
,,Schützensport,,,,104643
,,,Aufnäher & Anhänger,,,104644
,,,Bekleidung,,,104645
,,,Gehörschutz,,,104646
,,,Wiederladen,,,126496
,,,Sonstige,,,37471
,,Tanzen,,,,32542
,,,Ballett,,,68810
,,,,Bekleidung,,152360
,,,,Schuhe,,150663
,,,,Sonstige,,32543
,,,Bauchtanz,,,85344
,,,,Bekleidung,,152362
,,,,Zubehör,,85345
,,,Cheerleading,,,88954
,,,Jazzdance,,,32545
,,,Lateinamerikanisch,,,32546
,,,Standard,,,32547
,,,Sonstige,,,13524
,,Triathlon,,,,2918
,,Turnen & Gymnastik,,,,85346
,,,Bekleidung,,,159167
,,,Geräte,,,79793
,,,Zubehör,,,85348
,,Sonstige,,,,13525
,Tauchen,,,,,10518
,,ABC & Blei,,,,32511
,,,Blei & Bleigürtel,,,32512
,,,Flossen,,,16054
,,,Masken,,,32514
,,,Schnorchel,,,32515
,,,Schnorchelflossen,,,44647
,,,Komplettsets,,,44648
,,,Zubehör,,,44649
,,,Sonstige,,,10517
,,Anzüge & Anzugteile,,,,32516
,,,Eiswesten & Kopfhauben,,,32517
,,,Füßlinge,,,44650
,,,Halbtrockenanzüge,,,22560
,,,Handschuhe,,,32521
,,,Nassanzüge,,,32518
,,,Shorties,,,32519
,,,Trockenanzüge,,,73994
,,,Unterzieher,,,44651
,,Atemregler,,,,44652
,,,1. Stufe,,,44653
,,,2. Stufe,,,44654
,,,Oktopusse,,,44655
,,,Komplettsets,,,13380
,,Bekleidung,,,,44656
,,,Caps & Mützen,,,44659
,,,Hosen,,,44660
,,,Shirts,,,44662
,,,Sweaters,,,44664
,,,Sonstige,,,44665
,,Instrumente & Uhren,,,,32522
,,,Finimeter,,,32523
,,,Kompasse,,,32524
,,,Konsolen,,,32525
,,,Taucheruhren,,,32526
,,,Tiefenmesser,,,32527
,,,Sonstige,,,32528
,,Jackets,,,,16053
,,Tauchcomputer,,,,50882
,,Tauchflaschen & Zubehör,,,,32529
,,,Tauchflaschen,,,16057
,,,Brücken & Ventile,,,32534
,,,Sonstiges Zubehör,,,32535
,,Tauchlampen,,,,44676
,,,Hauptlampen,,,13381
,,,Blitzer,,,44677
,,,Knicklichter,,,44678
,,,Zubehör,,,44679
,,,Zweitlampen,,,44680
,,,Sonstige,,,44681
,,Tauchrucksäcke & -taschen,,,,44682
,,Techdiving,,,,32536
,,Logbücher & Stempel,,,,22563
,,Unterwasserfotografie,,,,32537
,,,Blitze,,,44692
,,,Makro-Zubehör,,,44693
,,,Objektive,,,44694
,,,UW-Gehäuse,,,32538
,,,UW-Kameras,,,30754
,,,Sonstige,,,32539
,,Weiteres Zubehör,,,,44695
,,,Clips & Befestigung,,,44696
,,,Medizinische Ausrüstung,,,44697
,,,Reinigung & Pflege,,,44698
,,,Signalmittel,,,44699
,,,Tauchermesser,,,1300
,,,Sonstige,,,44700
,Weiterer Wassersport,,,,,9202
,,Kitesurfen,,,,77615
,,,Bars,,,115811
,,,Bekleidung,,,77617
,,,Boards,,,114263
,,,Kites,,,117150
,,,Sonstige,,,14355
,,Neoprenanzüge,,,,47354
,,Schwimmen,,,,44701
,,,Damen,,,29061
,,,Herren,,,44702
,,,Kinder,,,70921
,,,Schwimmbrillen,,,74051
,,,Sonstige,,,44703
,,Wakeboarden,,,,77621
,,,Bindungen,,,77622
,,,Boards,,,77623
,,,Bekleidung,,,77624
,,,Sonstige,,,13383
,,Wasserski,,,,14385
,,Wellenreiten,,,,77627
,,,Boards,,,77628
,,,Bekleidung,,,77629
,,,Sonstige,,,2916
,,Windsurfen,,,,27035
,,,Board- & Riggbags,,,85349
,,,Boards,,,85365
,,,Finnen,,,35550
,,,Komplettausrüstungen,,,27037
,,,Masten & Gabelbäume,,,31160
,,,Mastfüße,,,85357
,,,Neoprenschuhe,,,115824
,,,Segel,,,85358
,,,Surfbekleidung,,,85374
,,,Trapeze,,,27040
,,,Weiteres Zubehör,,,85378
,,,,Dachträger,,85379
,,,,Fußschlaufen,,85380
,,,,Reparatur,,85381
,,,,Riggs,,85382
,,,,Surfwagen,,85383
,,,,Windmesser,,85384
,,,,Sonstige,,2920
,,Sonstige,,,,9203
,Sporttaschen & Rucksäcke,,,,,26148
,,Bauch- & Gürteltaschen,,,,68813
,,Body- & Crossover-Bags,,,,85386
,,Rucksäcke,,,,68814
,,Seesäcke,,,,85385
,,Sporttaschen,,,,68816
,,Sonstige,,,,26154
,Pokale & Preise,,,,,59901
,,Medaillen,,,,59902
,,Pokale,,,,44704
,,Urkunden,,,,66137
,,Sonstige,,,,59903
Tickets,,,,,,1305
,Comedy & Kabarett,,,,,170589
,Festivals & Konzerte,,,,,34814
,Kultur & Kunst,,,,,34821
,Musicals & Shows,,,,,180180
,Sport,,,,,34856
,Gutscheine,,,,,55008
,,Digitale Gutscheine,,,,176950
,,Einkaufsgutscheine,,,,55389
,,Eintrittsgutscheine,,,,55009
,,,Freizeit- & Familienparks,,,170594
,,,Kinos,,,55012
,,,Thermen & Schwimmbäder,,,55010
,,,Sonstige,,,55390
,,Restaurantgutscheine,,,,55013
,,Sport & Fitness,,,,74475
,,Sonstige,,,,40909
"TV, Video & Audio",,,,,,293
,Virtual Reality,,,,,183067
,,PC- & Konsolen-VR Brillen,,,,183068
,,Smartphone-VR Brillen,,,,183069
,,Standalone-VR Brillen,,,,184645
,,Controller & Bewegungssensoren,,,,183071
,,Taschen & Schutzhüllen,,,,183070
,,VR-Teile,,,,183072
,,Sonstige,,,,183073
,"Smart Speakers, Hubs & Zubehör",,,,,185034
,,Smart Speakers,,,,184435
,,Smart Speaker-Zubehör,,,,185043
,,Smart Speaker Teile,,,,260301
,,Smart-Home-Hubs,,,,185068
,,Smart Home Hub-Zubehör,,,,185119
,,Smart Home Hub-Teile,,,,260302
,Tragbare Geräte & Kopfhörer,,,,,15052
,,Kopfhörer,,,,112529
,,Kopfhörer-Zubehör,,,,260318
,,Kopfhörer-Teile,,,,184618
,,iPods & MP3-Player,,,,73839
,,Zubehör für tragbare Audiogeräte,,,,56169
,,,Akkus,,,118261
,,,Armbänder,,,168093
,,,Aufsteck-Mikrofone,,,122654
,,,Displayschutzfolien,,,168096
,,,Fernbedienungen,,,79877
,,,Transmitter,,,73836
,,,Halterungen,,,131093
,,,Kabel & Adapter,,,56172
,,,Kassettenadapter,,,73835
,,,Ladegeräte & Dockingstationen,,,124270
,,,Taschen & Schutzhüllen,,,56170
,,,Zubehörpakete,,,73834
,,,Sonstige,,,48680
,,Audio-Docks & Mini-Lautsprecher,,,,111694
,,Tragbare CD-Player,,,,15054
,,Tragbare Kassettenspieler,,,,15053
,,Tragbare MD-Player,,,,15056
,,Tragbare AM/FM Radios,,,,96954
,,Tragbare Satelliten-Radios,,,,109256
,,Tragbare Stereoanlagen,,,,48626
,,Ersatzteile & Werkzeuge,,,,163769
,Heim-Audio & HiFi,,,,,14969
,,CD-Player & -Recorder,,,,14971
,,Equalizer,,,,3271
,,HiFi-Tuner,,,,22635
,,HiFi-Systeme/-Kombinationen,,,,175708
,,Kompakt-Stereoanlagen,,,,4787
,,Lautsprecher & Subwoofer,,,,14990
,,MD-Player & -Recorder,,,,4786
,,Plattenspieler/Turntables,,,,48647
,,Receiver,,,,14981
,,Tapedecks/Tonbandspieler,,,,48645
,,Verstärker & Vorverstärker,,,,14970
,,Sonstige,,,,81741
,Veranstaltungs- & DJ-Equipment,,,,,48458
,,Bühnenbeleuchtung & -effekte,,,,12922
,,,Bildschirme & Hintergründe,,,177025
,,,Dimmer,,,182103
,,,DJ: Einzelne Beleuchtungen,,,177023
,,,DJ: Komplettsysteme & Bausätze,,,177024
,,,Effektmaschinen,,,69960
,,,Ersatzglühbirnen & -lampen,,,81970
,,,Fluids & Duftstoffe,,,132998
,,,"Gobos, Filter & Farbkappen",,,81967
,,,Kabel & Verbindungen,,,170088
,,,Klammer & Halterungen,,,182104
,,,Licht- & Effekt-Komplettsysteme,,,12921
,,,Licht-Effekte,,,177022
,,,Lichtständer & Traversen,,,29945
,,,Lichtsteuerungen,,,30889
,,,Zubehör,,,12930
,,,Sonstige,,,170089
,,"Cases, Racks & Taschen",,,,69965
,,Digital Vinyl Systeme (DVS),,,,182110
,,DJ- & PA-Sets,,,,157158
,,DJ-Controller,,,,182111
,,DJ-CD-/MP3-Player,,,,91384
,,DJ-Decks & -Turntables,,,,48460
,,DJ-Kopfhörer,,,,14985
,,"Kabel, Leitungen & Stecker",,,,69963
,,Karaoke,,,,175696
,,,Karaoke-Mixer,,,64605
,,,Karaoke-Anlagen,,,64602
,,,Karaoke-CDGs & -DVDs,,,64604
,,,Karaoke-Player,,,64606
,,,Karaoke-Mikrofone,,,50590
,,,Sonstige,,,163828
,,Lautsprecher & Monitore,,,,69967
,,Mikrofone,,,,19656
,,Mixer,,,,19699
,,Ständer & Stützen,,,,175833
,,Verstärker,,,,69962
,,Teile & Zubehör,,,,157161
,,Sonstige,,,,163862
,Fernseher,,,,,11071
,"DVD, Blu-ray & Heimkino",,,,,32852
,,DVD- & Blu-ray-Player,,,,175711
,,Festplatten-Recorder,,,,11725
,,Heimkino-Beamer,,,,22610
,,Heimkino-Systeme,,,,72406
